426_Female_Rep_2	SAMN09738188
426_Male_Rep_1	SAMN09738187
426_Male_Rep_2	SAMN09738186
427_Female_Rep_1	SAMN09738185
375_Male_Rep_2	SAMN09738184
377_Female_Rep_1	SAMN09738183
377_Female_Rep_2	SAMN09738182
377_Male_Rep_1	SAMN09738152
377_Male_Rep_2	SAMN09738151
379_Female_Rep_1	SAMN09738150
379_Female_Rep_2	SAMN09738149
379_Male_Rep_1	SAMN09738148
379_Male_Rep_2	SAMN09738147
38_Female_Rep_1	SAMN09738146
38_Female_Rep_2	SAMN09738145
38_Male_Rep_1	SAMN09738144
38_Male_Rep_2	SAMN09738143
380_Female_Rep_1	SAMN09738142
380_Female_Rep_2	SAMN09738141
380_Male_Rep_1	SAMN09738140
40_Female_Rep_2	SAMN09738139
40_Male_Rep_1	SAMN09738138
40_Male_Rep_2	SAMN09738137
405_Female_Rep_1	SAMN09738136
405_Female_Rep_2	SAMN09738135
405_Male_Rep_1	SAMN09738134
405_Male_Rep_2	SAMN09738133
406_Female_Rep_1	SAMN09738132
406_Female_Rep_2	SAMN09738131
406_Male_Rep_1	SAMN09738130
406_Male_Rep_2	SAMN09738129
409_Female_Rep_1	SAMN09738128
409_Female_Rep_2	SAMN09738127
409_Male_Rep_1	SAMN09738126
409_Male_Rep_2	SAMN09738125
41_Female_Rep_1	SAMN09738124
41_Female_Rep_2	SAMN09738123
41_Male_Rep_1	SAMN09738122
41_Male_Rep_2	SAMN09738121
42_Female_Rep_1	SAMN09738120
42_Female_Rep_2	SAMN09738119
461_Male_Rep_1	SAMN09738118
461_Male_Rep_2	SAMN09738117
48_Female_Rep_1	SAMN09738116
48_Female_Rep_2	SAMN09738115
48_Male_Rep_1	SAMN09738114
48_Male_Rep_2	SAMN09738113
486_Female_Rep_2	SAMN09738112
486_Male_Rep_1	SAMN09738111
486_Male_Rep_2	SAMN09738110
49_Female_Rep_1	SAMN09738109
49_Female_Rep_2	SAMN09738108
49_Male_Rep_1	SAMN09738107
49_Male_Rep_2	SAMN09738106
491_Female_Rep_1	SAMN09738105
491_Female_Rep_2	SAMN09738104
491_Male_Rep_1	SAMN09738103
491_Male_Rep_2	SAMN09738102
492_Female_Rep_1	SAMN09738101
492_Female_Rep_2	SAMN09738100
492_Male_Rep_1	SAMN09738099
492_Male_Rep_2	SAMN09738098
399_Male_Rep_2	SAMN09738097
40_Female_Rep_1	SAMN09738096
